,class_label,class_pred,class_score,order_label,order_pred,order_score,family_label,family_pred,family_score,genus_label,genus_pred,genus_score,species_label,species_pred,species_score
JIAAS023-16,Insecta,Insecta,0.90244,Hymenoptera,Hymenoptera,0.90244,Formicidae,Formicidae,0.90244,Brachymyrmex,Brachymyrmex,0.90244,,Brachymyrmex cordemoyi,0.90244
JIAAW033-16,Insecta,Insecta,0.9930100000000001,Hymenoptera,Hymenoptera,0.9930100000000001,Formicidae,Formicidae,0.9930100000000001,Platythyrea,Platythyrea,0.9930100000000001,Platythyrea MAS001,Platythyrea MAS001,0.9930100000000001
JIAAX004-16,Insecta,Insecta,0.79608,,Ephemeroptera,0.79608,,Caenidae,0.79608,,Caenis,0.79608,,Caenis latipennis,0.79608
JIAAX071-16,Insecta,Insecta,0.8819400000000001,Diptera,Diptera,0.8819400000000001,Sciaridae,Sciaridae,0.8819400000000001,,Claustropyga,0.8819400000000001,,Claustropyga acanthostyla,0.8819400000000001
JIAAY004-16,Insecta,Insecta,0.8724500000000001,Coleoptera,Diptera,0.8724500000000001,Staphylinidae,Muscidae,0.8724500000000001,,Helina,0.8724500000000001,,Helina troene,0.8724500000000001
JIAAY047-16,Insecta,Insecta,0.8525400000000001,Diptera,Diptera,0.8525400000000001,Sciaridae,Sciaridae,0.8525400000000001,,Claustropyga,0.8525400000000001,,Claustropyga acanthostyla,0.8525400000000001
JIAAZ041-16,Insecta,Insecta,0.81274,,Diptera,0.81274,,Simuliidae,0.81274,,Simulium,0.81274,,Simulium chumpornense,0.81274
JIABA250-16,Insecta,Insecta,0.7892600000000001,Hymenoptera,Hymenoptera,0.7892600000000001,,Ichneumonidae,0.7892600000000001,,Mesoleptus,0.7892600000000001,,Mesoleptus congener,0.7892600000000001
JIABC001-16,Insecta,Insecta,0.80108,,Diptera,0.80108,,Chironomidae,0.80108,,Limnophyes,0.80108,,Limnophyes brachytomus,0.80108
JIABC205-16,Insecta,Insecta,0.86736,Diptera,Diptera,0.86736,Sciaridae,Sciaridae,0.86736,,Claustropyga,0.86736,,Claustropyga acanthostyla,0.86736
JIABE128-16,Insecta,Insecta,0.82759,Diptera,Diptera,0.82759,Ceratopogonidae,Ceratopogonidae,0.82759,,Culicoides,0.82759,,Culicoides sonorensis,0.82759
JIABE155-16,Insecta,Insecta,0.8647199999999999,Diptera,Diptera,0.8647199999999999,Chironomidae,Chironomidae,0.8647199999999999,,Smittia,0.8647199999999999,,Smittia sp. 8ES,0.8647199999999999
JIABE157-16,Insecta,Insecta,0.9392400000000001,Diptera,Diptera,0.9392400000000001,Sciaridae,Sciaridae,0.9392400000000001,,Dolichosciara,0.9392400000000001,,Dolichosciara flavipes,0.9392400000000001
JIABE209-16,Insecta,Insecta,0.88027,Diptera,Diptera,0.88027,Sciaridae,Sciaridae,0.88027,,Pseudosciara,0.88027,,Pseudosciara forceps,0.88027
JIABE263-16,Insecta,Insecta,0.9418000000000001,Diptera,Diptera,0.9418000000000001,Sciaridae,Sciaridae,0.9418000000000001,,Dolichosciara,0.9418000000000001,,Dolichosciara flavipes,0.9418000000000001
JIABF118-16,Insecta,Insecta,0.9305599999999999,Diptera,Diptera,0.9305599999999999,Sciaridae,Sciaridae,0.9305599999999999,Pseudolycoriella,Pseudolycoriella,0.9305599999999999,,Pseudolycoriella subbruckii,0.9305599999999999
JIABF337-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Phoridae,Phoridae,1.0,Megaselia,Megaselia,1.0,Megaselia danizona,Megaselia danizona,1.0
JIABF385-16,Insecta,Insecta,0.9982800000000001,Hymenoptera,Hymenoptera,0.9982800000000001,Ichneumonidae,Ichneumonidae,0.9982800000000001,Plectiscus,Plectiscus,0.9982800000000001,Plectiscus Malaise1594,Plectiscus Malaise1594,0.9982800000000001
JIABG088-16,Insecta,Insecta,0.88946,Diptera,Diptera,0.88946,Sciaridae,Sciaridae,0.88946,,Pseudosciara,0.88946,,Pseudosciara forceps,0.88946
JIABG336-16,Insecta,Insecta,0.85839,Diptera,Diptera,0.85839,Chironomidae,Chironomidae,0.85839,,Rheocricotopus,0.85839,,Rheocricotopus robacki,0.85839
JIABG392-16,Insecta,Insecta,0.88168,Diptera,Diptera,0.88168,Sciaridae,Sciaridae,0.88168,,Claustropyga,0.88168,,Claustropyga acanthostyla,0.88168
JICAI056-16,Insecta,Arachnida,0.99107,Diptera,Araneae,0.99107,Sciaridae,Thomisidae,0.99107,,Ozyptila,0.99107,,Ozyptila distans,0.99107
JICAI066-16,Insecta,Insecta,0.9710899999999999,Diptera,Diptera,0.9710899999999999,Sciaridae,Sciaridae,0.9710899999999999,Bradysia,Bradysia,0.9710899999999999,,Bradysia browni,0.9710899999999999
JICAJ047-16,Insecta,Insecta,0.85387,Coleoptera,Coleoptera,0.85387,Chrysomelidae,Chrysomelidae,0.85387,,Altica,0.85387,,Altica tombacina,0.85387
JICAJ092-16,Insecta,Insecta,0.85612,Diptera,Diptera,0.85612,Mycetophilidae,Mycetophilidae,0.85612,,Mycomya,0.85612,,Mycomya affinis,0.85612
JICAK185-16,Insecta,Insecta,0.8157,Psocodea,Diptera,0.8157,,Phoridae,0.8157,,Megaselia,0.8157,,Megaselia longicostalis,0.8157
JICAL008-16,Insecta,Insecta,0.86248,Coleoptera,Coleoptera,0.86248,Cleridae,Cleridae,0.86248,,Thanasimus,0.86248,,Thanasimus dubius,0.86248
JICAL091-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Procryptocerus,Procryptocerus,1.0,Procryptocerus scabriusculus,Procryptocerus scabriusculus,1.0
JICAM046-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Gracillariidae,Gracillariidae,1.0,malaiseGraci01,malaiseGraci01,1.0,malaiseGraci01 Malaise379,malaiseGraci01 Malaise379,1.0
JICAO025-16,Insecta,Insecta,0.81513,Diptera,Lepidoptera,0.81513,Psychodidae,Erebidae,0.81513,,Renia,0.81513,,Renia Poole10,0.81513
JICAQ051-16,Insecta,Insecta,0.9983,Hymenoptera,Hymenoptera,0.9983,Formicidae,Formicidae,0.9983,Pseudomyrmex,Pseudomyrmex,0.9983,Pseudomyrmex oculatus,Pseudomyrmex oculatus,0.9983
JICAU090-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Pseudomyrmex,Pseudomyrmex,1.0,Pseudomyrmex oculatus,Pseudomyrmex oculatus,1.0
JICAU139-16,Insecta,Insecta,0.84041,Coleoptera,Coleoptera,0.84041,Brentidae,Carabidae,0.84041,,Selenophorus,0.84041,,Selenophorus fossulatus,0.84041
JICAV037-16,Insecta,Insecta,0.8128,Coleoptera,Coleoptera,0.8128,Mordellidae,Staphylinidae,0.8128,,Aleochara,0.8128,,Aleochara verna,0.8128
JICAV083-16,Insecta,Insecta,1.0,Hemiptera,Hemiptera,1.0,Scutelleridae,Scutelleridae,1.0,Augocoris,Augocoris,1.0,Augocoris gomesii,Augocoris gomesii,1.0
JICAV176-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Pseudomyrmex,Pseudomyrmex,1.0,Pseudomyrmex oculatus,Pseudomyrmex oculatus,1.0
JICAX006-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Ichneumonidae,Ichneumonidae,1.0,Zaglyptus,Zaglyptus,1.0,Zaglyptus chavesi,Zaglyptus chavesi,1.0
JICAX064-16,Insecta,Insecta,0.8105100000000001,Coleoptera,Coleoptera,0.8105100000000001,Eucnemidae,Staphylinidae,0.8105100000000001,,Tachinus,0.8105100000000001,,Tachinus fumipennis,0.8105100000000001
JICAY013-16,Insecta,Insecta,0.84324,Coleoptera,Coleoptera,0.84324,Curculionidae,Curculionidae,0.84324,,Typoderus,0.84324,,Typoderus admetus,0.84324
JICAY221-16,Insecta,Insecta,0.8568899999999999,Diptera,Diptera,0.8568899999999999,Cecidomyiidae,Cecidomyiidae,0.8568899999999999,,Campylomyza,0.8568899999999999,,Campylomyza dilatata,0.8568899999999999
JICAY222-16,Insecta,Insecta,0.91171,Diptera,Diptera,0.91171,Cecidomyiidae,Cecidomyiidae,0.91171,,Asteromyia,0.91171,,Asteromyia modesta,0.91171
JICAZ175-16,Insecta,Insecta,0.82515,Hymenoptera,Hymenoptera,0.82515,Formicidae,Formicidae,0.82515,,Camponotus,0.82515,,Camponotus vicinus,0.82515
JIAAA133-16,Insecta,Insecta,0.8603400000000001,Hemiptera,Hemiptera,0.8603400000000001,Cicadellidae,Cicadellidae,0.8603400000000001,Xestocephalus,Xestocephalus,0.8603400000000001,,Xestocephalus fulvocapitatus,0.8603400000000001
JIAAB041-16,Insecta,Insecta,0.87701,Hemiptera,Hemiptera,0.87701,Pentatomidae,Pentatomidae,0.87701,,Chinavia,0.87701,,Chinavia hilaris,0.87701
JIAAC002-16,Insecta,Insecta,0.86847,Coleoptera,Coleoptera,0.86847,Elateridae,Elateridae,0.86847,Monocrepidius,Aeolus,0.86847,,Aeolus mellillus,0.86847
JIAAD031-16,Insecta,Insecta,0.84425,Hemiptera,Hemiptera,0.84425,Cicadellidae,Cicadellidae,0.84425,Xestocephalus,Xestocephalus,0.84425,,Xestocephalus fulvocapitatus,0.84425
JIAAD059-16,Insecta,Insecta,0.8454200000000001,Hymenoptera,Hymenoptera,0.8454200000000001,Formicidae,Formicidae,0.8454200000000001,Cephalotes,Lasius,0.8454200000000001,,Lasius alienus,0.8454200000000001
JIAAD124-16,Insecta,Insecta,0.8158799999999999,Coleoptera,Coleoptera,0.8158799999999999,Mordellidae,Staphylinidae,0.8158799999999999,,Vatesus,0.8158799999999999,,Vatesus cf. clypeatus sp. 2,0.8158799999999999
JIAAE076-16,Insecta,Insecta,0.80245,Coleoptera,Coleoptera,0.80245,Mordellidae,Chrysomelidae,0.80245,,Longitarsus,0.80245,,Longitarsus luridus,0.80245
JIAAE112-16,Insecta,Insecta,0.85516,Psocodea,Diptera,0.85516,,Xylophagidae,0.85516,,Xylophagus,0.85516,,Xylophagus reflectens,0.85516
JIAAG130-16,Insecta,Insecta,0.8547,Hemiptera,Hemiptera,0.8547,Pentatomidae,Pentatomidae,0.8547,,Chinavia,0.8547,,Chinavia hilaris,0.8547
JIAAI169-16,Insecta,Insecta,0.84055,Psocodea,Psocodea,0.84055,Lepidopsocidae,Lepidopsocidae,0.84055,,Lepidopsocus,0.84055,,Lepidopsocus unicolor,0.84055
JIAAJ056-16,Insecta,Insecta,0.8686,Coleoptera,Coleoptera,0.8686,Coccinellidae,Coccinellidae,0.8686,,Scymnus,0.8686,,Scymnus caurinus,0.8686
JIAAJ124-16,Insecta,Insecta,0.8452200000000001,Coleoptera,Coleoptera,0.8452200000000001,Chrysomelidae,Carabidae,0.8452200000000001,,Cyclotrachelus,0.8452200000000001,,Cyclotrachelus constrictus,0.8452200000000001
JIAAJ218-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Procryptocerus,Procryptocerus,1.0,Procryptocerus scabriusculus,Procryptocerus scabriusculus,1.0
JIAAJ238-16,Insecta,Insecta,0.82,Hymenoptera,Hymenoptera,0.82,Scelionidae,Scelionidae,0.82,,Trissolcus,0.82,,Trissolcus euschisti,0.82
JIAAK143-16,Insecta,Insecta,0.9125,Diptera,Diptera,0.9125,Cecidomyiidae,Cecidomyiidae,0.9125,,Asteromyia,0.9125,,Asteromyia modesta,0.9125
JIAAO210-16,Insecta,Insecta,0.8601000000000001,Hemiptera,Hemiptera,0.8601000000000001,Flatidae,Flatidae,0.8601000000000001,,Metcalfa,0.8601000000000001,,Metcalfa pruinosa,0.8601000000000001
JIAAP006-16,Insecta,Insecta,0.7985599999999999,,Ephemeroptera,0.7985599999999999,,Caenidae,0.7985599999999999,,Caenis,0.7985599999999999,,Caenis latipennis,0.7985599999999999
JIAAR046-16,Insecta,Arachnida,0.9982,Diptera,Araneae,0.9982,Psychodidae,Araneidae,0.9982,,Neoscona,0.9982,,Neoscona arabesca,0.9982
JIAAR179-16,Insecta,Insecta,0.84848,Hymenoptera,Hymenoptera,0.84848,Formicidae,Formicidae,0.84848,Labidus,Labidus,0.84848,,Labidus MAS001,0.84848
JIAAR210-16,Insecta,Insecta,0.9965999999999999,Blattodea,Blattodea,0.9965999999999999,Blattidae,Blattidae,0.9965999999999999,blattidJanzen01,blattidJanzen01,0.9965999999999999,blattidJanzen01 Janzen01,blattidJanzen01 Janzen01,0.9965999999999999
JIAAT063-16,Insecta,Insecta,0.90559,Diptera,Diptera,0.90559,Cecidomyiidae,Cecidomyiidae,0.90559,,Bryomyia,0.90559,,Bryomyia apsectra,0.90559
JIAAU059-16,Insecta,Insecta,0.92778,Lepidoptera,Lepidoptera,0.92778,Tineidae,Tineidae,0.92778,,tinBioLep01,0.92778,,tinBioLep01 BioLep5822,0.92778
JIAAY027-16,Insecta,Insecta,0.84563,Diptera,Diptera,0.84563,Sciaridae,Sciaridae,0.84563,,Bradysia,0.84563,,Bradysia hilaris,0.84563
JIAAZ210-16,Insecta,Insecta,0.80399,Hemiptera,Hemiptera,0.80399,Derbidae,Acanaloniidae,0.80399,,Acanalonia,0.80399,,Acanalonia conica,0.80399
JIABA037-16,Insecta,Insecta,0.82902,Diptera,Diptera,0.82902,Ceratopogonidae,Ceratopogonidae,0.82902,,Dasyhelea,0.82902,,Dasyhelea bifida,0.82902
JIABA065-16,Insecta,Insecta,0.81709,Diptera,Lepidoptera,0.81709,Chironomidae,Cosmopterigidae,0.81709,,cosmoMalaise01,0.81709,,cosmoMalaise01 MalaiseMetz1051,0.81709
JIABA110-16,Insecta,Insecta,0.8556900000000001,Diptera,Diptera,0.8556900000000001,Chironomidae,Chironomidae,0.8556900000000001,,Cricotopus,0.8556900000000001,,Cricotopus skirwithensis,0.8556900000000001
JIABB056-16,Insecta,Insecta,0.8941,Diptera,Diptera,0.8941,Chironomidae,Chironomidae,0.8941,,Camptocladius,0.8941,,Camptocladius stercorarius,0.8941
JIABB080-16,Insecta,Insecta,0.86897,Diptera,Diptera,0.86897,Chironomidae,Chironomidae,0.86897,,Parametriocnemus,0.86897,,Parametriocnemus boreoalpinus,0.86897
JIABC075-16,Insecta,Insecta,0.88103,Diptera,Diptera,0.88103,Ceratopogonidae,Phoridae,0.88103,,Megaselia,0.88103,,Megaselia berndseni,0.88103
JIABD055-16,Insecta,Insecta,0.83929,Hymenoptera,Hymenoptera,0.83929,Scelionidae,Scelionidae,0.83929,,Telenomus,0.83929,,Telenomus podisi,0.83929
JIABD068-16,Insecta,Insecta,0.83906,Coleoptera,Diptera,0.83906,Staphylinidae,Tachinidae,0.83906,,Lixophaga,0.83906,,Lixophaga Wood05DHJ04,0.83906
JIABD108-16,Insecta,Insecta,0.86964,Diptera,Diptera,0.86964,Cecidomyiidae,Cecidomyiidae,0.86964,,Bryomyia,0.86964,,Bryomyia apsectra,0.86964
JIABD150-16,Insecta,Insecta,0.8847499999999999,Diptera,Diptera,0.8847499999999999,Sciaridae,Sciaridae,0.8847499999999999,,Claustropyga,0.8847499999999999,,Claustropyga acanthostyla,0.8847499999999999
JIABE097-16,Insecta,Insecta,0.8194899999999999,Diptera,Lepidoptera,0.8194899999999999,Chironomidae,Cosmopterigidae,0.8194899999999999,,cosmoMalaise01,0.8194899999999999,,cosmoMalaise01 MalaiseMetz1051,0.8194899999999999
JIABF029-16,Insecta,Insecta,0.81973,Diptera,Lepidoptera,0.81973,Psychodidae,Erebidae,0.81973,,Renia,0.81973,,Renia Poole10,0.81973
JIABF241-16,Insecta,Insecta,0.8806999999999999,Diptera,Diptera,0.8806999999999999,Cecidomyiidae,Cecidomyiidae,0.8806999999999999,,Sitodiplosis,0.8806999999999999,,Sitodiplosis mosellana,0.8806999999999999
JIABG062-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Procryptocerus,Procryptocerus,1.0,Procryptocerus scabriusculus,Procryptocerus scabriusculus,1.0
JIABG108-16,Insecta,Insecta,0.9026099999999999,Diptera,Diptera,0.9026099999999999,Cecidomyiidae,Cecidomyiidae,0.9026099999999999,,Bryomyia,0.9026099999999999,,Bryomyia apsectra,0.9026099999999999
JIABG156-16,Insecta,Insecta,0.8804900000000001,Diptera,Diptera,0.8804900000000001,Sciaridae,Sciaridae,0.8804900000000001,,Camptochaeta,0.8804900000000001,,Camptochaeta hirtula,0.8804900000000001
JIABG281-16,Insecta,Insecta,0.88713,Diptera,Diptera,0.88713,Sciaridae,Sciaridae,0.88713,,Pseudosciara,0.88713,,Pseudosciara forceps,0.88713
JIABG351-16,Insecta,Insecta,0.9,Diptera,Diptera,0.9,Cecidomyiidae,Cecidomyiidae,0.9,,Ozirhincus,0.9,,Ozirhincus millefolii,0.9
JICAH015-16,Insecta,Insecta,0.7993000000000001,,Ephemeroptera,0.7993000000000001,,Caenidae,0.7993000000000001,,Caenis,0.7993000000000001,,Caenis latipennis,0.7993000000000001
JICAH028-16,Insecta,Insecta,0.90833,Diptera,Diptera,0.90833,Phoridae,Phoridae,0.90833,Megaselia,Diplonevra,0.90833,,Diplonevra nitidula,0.90833
JICAI039-16,Insecta,Insecta,0.90468,Lepidoptera,Lepidoptera,0.90468,Tineidae,Erebidae,0.90468,,Eulepidotis,0.90468,,Eulepidotis caeruleilinea,0.90468
JICAI050-16,Insecta,Insecta,0.8917100000000001,Diptera,Diptera,0.8917100000000001,Cecidomyiidae,Cecidomyiidae,0.8917100000000001,,Dasineura,0.8917100000000001,,Dasineura leguminicola,0.8917100000000001
JICAI060-16,Insecta,Insecta,0.9326399999999999,Diptera,Diptera,0.9326399999999999,Sciaridae,Sciaridae,0.9326399999999999,Pseudolycoriella,Pseudolycoriella,0.9326399999999999,,Pseudolycoriella subbruckii,0.9326399999999999
JICAI077-16,Insecta,Insecta,0.8732899999999999,Diptera,Diptera,0.8732899999999999,Sciaridae,Sciaridae,0.8732899999999999,,Camptochaeta,0.8732899999999999,,Camptochaeta hirtula,0.8732899999999999
JICAK165-16,Insecta,Insecta,0.93002,Hymenoptera,Hymenoptera,0.93002,Aphelinidae,Aphelinidae,0.93002,,Encarsia,0.93002,,Encarsia perniciosi,0.93002
JICAQ036-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Camponotus,Camponotus,1.0,Camponotus novogranadensis,Camponotus novogranadensis,1.0
JICAR049-16,Insecta,Insecta,0.8448,Coleoptera,Coleoptera,0.8448,Erotylidae,Cerambycidae,0.8448,,Rhagium,0.8448,,Rhagium inquisitor,0.8448
JICAT065-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Pseudomyrmex,Pseudomyrmex,1.0,Pseudomyrmex oculatus,Pseudomyrmex oculatus,1.0
JICAU053-16,Insecta,Insecta,1.0,Hemiptera,Hemiptera,1.0,Scutelleridae,Scutelleridae,1.0,Augocoris,Augocoris,1.0,Augocoris gomesii,Augocoris gomesii,1.0
JICAU075-16,Insecta,Insecta,0.99823,Hymenoptera,Hymenoptera,0.99823,Formicidae,Formicidae,0.99823,,Pheidole,0.99823,,Pheidole fallax,0.99823
JICAV076-16,Insecta,Insecta,0.84758,Hemiptera,Hemiptera,0.84758,,Flatidae,0.84758,,Metcalfa,0.84758,,Metcalfa pruinosa,0.84758
JICAV099-16,Insecta,Insecta,1.0,Hemiptera,Hemiptera,1.0,Scutelleridae,Scutelleridae,1.0,Augocoris,Augocoris,1.0,Augocoris gomesii,Augocoris gomesii,1.0
JICAV125-16,Insecta,Insecta,1.0,Hemiptera,Hemiptera,1.0,Scutelleridae,Scutelleridae,1.0,Augocoris,Augocoris,1.0,Augocoris gomesii,Augocoris gomesii,1.0
JICAV140-16,Insecta,Insecta,1.0,Hemiptera,Hemiptera,1.0,Scutelleridae,Scutelleridae,1.0,Augocoris,Augocoris,1.0,Augocoris gomesii,Augocoris gomesii,1.0
JICAX120-16,Insecta,Insecta,0.86131,Hemiptera,Hemiptera,0.86131,Cicadellidae,Cicadellidae,0.86131,Xestocephalus,Xestocephalus,0.86131,,Xestocephalus fulvocapitatus,0.86131
JICAX208-16,Insecta,Insecta,0.84099,Blattodea,Blattodea,0.84099,Ectobiidae,Ectobiidae,0.84099,,Balta,0.84099,,Balta notulata,0.84099
JICAZ003-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Crambidae,Crambidae,1.0,spiloBioLep01,spiloBioLep01,1.0,spiloBioLep01 BioLep266,spiloBioLep01 BioLep266,1.0
JICAZ053-16,Insecta,Insecta,0.8370000000000001,Hymenoptera,Hymenoptera,0.8370000000000001,Formicidae,Formicidae,0.8370000000000001,Pseudomyrmex,Pseudomyrmex,0.8370000000000001,,Pseudomyrmex elongatus,0.8370000000000001
JIAAA139-16,Insecta,Insecta,0.85565,Hemiptera,Hemiptera,0.85565,Cicadellidae,Cicadellidae,0.85565,Xestocephalus,Xestocephalus,0.85565,,Xestocephalus fulvocapitatus,0.85565
JIAAB043-16,Insecta,Insecta,0.7847700000000001,Hemiptera,Hemiptera,0.7847700000000001,,Delphacidae,0.7847700000000001,,Ugyops,0.7847700000000001,,Ugyops sp.,0.7847700000000001
JIAAB071-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Nesomyrmex,Nesomyrmex,1.0,Nesomyrmex pittieri,Nesomyrmex pittieri,1.0
JIAAB086-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Pachycondyla,Pachycondyla,1.0,Pachycondyla MAS018,Pachycondyla MAS018,1.0
JIAAF010-16,Insecta,Insecta,0.87627,Coleoptera,Coleoptera,0.87627,Cleridae,Cleridae,0.87627,,Cymatodera,0.87627,,Cymatodera bicolor,0.87627
JIAAF131-16,Insecta,Insecta,0.90646,Diptera,Diptera,0.90646,Cecidomyiidae,Cecidomyiidae,0.90646,,Sitodiplosis,0.90646,,Sitodiplosis mosellana,0.90646
JIAAG170-16,Insecta,Insecta,0.87075,Diptera,Diptera,0.87075,Cecidomyiidae,Cecidomyiidae,0.87075,,Lestremia,0.87075,,Lestremia cinerea,0.87075
JIAAI001-16,Insecta,Insecta,0.87241,Coleoptera,Coleoptera,0.87241,Cleridae,Cleridae,0.87241,,Isohydnocera,0.87241,,Isohydnocera curtipennis,0.87241
JIAAI139-16,Insecta,Insecta,0.91525,Diptera,Diptera,0.91525,Cecidomyiidae,Cecidomyiidae,0.91525,,Sitodiplosis,0.91525,,Sitodiplosis mosellana,0.91525
JIAAJ013-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Pachycondyla,Pachycondyla,1.0,Pachycondyla MAS018,Pachycondyla MAS018,1.0
JIAAJ090-16,Insecta,Insecta,0.82172,Coleoptera,Coleoptera,0.82172,Tenebrionidae,Staphylinidae,0.82172,,Tachyporus,0.82172,,Tachyporus nitidulus,0.82172
JIAAJ176-16,Insecta,Insecta,0.93039,Diptera,Diptera,0.93039,Cecidomyiidae,Cecidomyiidae,0.93039,,Lestodiplosis,0.93039,,Lestodiplosis juniperina,0.93039
JIAAK153-16,Insecta,Insecta,0.87847,Diptera,Diptera,0.87847,Chironomidae,Chironomidae,0.87847,,Cricotopus,0.87847,,Cricotopus perniger,0.87847
JIAAL027-16,Insecta,Insecta,0.8301900000000001,Hemiptera,Hemiptera,0.8301900000000001,Cicadellidae,Cicadellidae,0.8301900000000001,,Jikradia,0.8301900000000001,,Jikradia olitoria,0.8301900000000001
JIAAL096-16,Insecta,Insecta,0.82085,Hymenoptera,Hymenoptera,0.82085,Scelionidae,Scelionidae,0.82085,,Trissolcus,0.82085,,Trissolcus euschisti,0.82085
JIAAL159-16,Insecta,Insecta,0.90346,Diptera,Diptera,0.90346,Cecidomyiidae,Cecidomyiidae,0.90346,,Asteromyia,0.90346,,Asteromyia carbonifera,0.90346
JIAAL195-16,Insecta,Insecta,0.84797,Hemiptera,Hemiptera,0.84797,Cicadellidae,Cicadellidae,0.84797,Xestocephalus,Xestocephalus,0.84797,,Xestocephalus fulvocapitatus,0.84797
JIAAL243-16,Insecta,Insecta,0.85128,Orthoptera,Diptera,0.85128,Gryllidae,Hybotidae,0.85128,,Euhybus,0.85128,,Euhybus triplex,0.85128
JIAAM045-16,Insecta,Insecta,0.8782800000000001,Diptera,Diptera,0.8782800000000001,Chironomidae,Chironomidae,0.8782800000000001,,Camptocladius,0.8782800000000001,,Camptocladius stercorarius,0.8782800000000001
JIAAM050-16,Insecta,Insecta,0.9319700000000001,Diptera,Diptera,0.9319700000000001,Sciaridae,Sciaridae,0.9319700000000001,Pseudolycoriella,Pseudolycoriella,0.9319700000000001,,Pseudolycoriella subbruckii,0.9319700000000001
JIAAO127-16,Insecta,Insecta,0.82143,Diptera,Lepidoptera,0.82143,Psychodidae,Erebidae,0.82143,,Renia,0.82143,,Renia Poole10,0.82143
JIAAO133-16,Insecta,Insecta,0.89726,Lepidoptera,Lepidoptera,0.89726,Tineidae,Noctuidae,0.89726,,Polygrammate,0.89726,,Polygrammate hebraeicum,0.89726
JIAAO172-16,Insecta,Insecta,0.8046,,Diptera,0.8046,,Chironomidae,0.8046,,Limnophyes,0.8046,,Limnophyes brachytomus,0.8046
JIAAR042-16,Insecta,Insecta,0.8542400000000001,Diptera,Diptera,0.8542400000000001,Sciaridae,Sciaridae,0.8542400000000001,,Claustropyga,0.8542400000000001,,Claustropyga acanthostyla,0.8542400000000001
JIAAR107-16,Insecta,Insecta,0.84557,Hymenoptera,Hymenoptera,0.84557,Formicidae,Formicidae,0.84557,Labidus,Labidus,0.84557,,Labidus MAS001,0.84557
JIAAT041-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Pseudomyrmex,Pseudomyrmex,1.0,Pseudomyrmex oculatus,Pseudomyrmex oculatus,1.0
JIAAT068-16,Insecta,Insecta,0.8527800000000001,Diptera,Diptera,0.8527800000000001,Chironomidae,Chironomidae,0.8527800000000001,,Cricotopus,0.8527800000000001,,Cricotopus triannulatus,0.8527800000000001
JIAAV075-16,Insecta,Insecta,0.93367,Diptera,Diptera,0.93367,Sciaridae,Sciaridae,0.93367,Pseudolycoriella,Pseudolycoriella,0.93367,,Pseudolycoriella subbruckii,0.93367
JIAAW021-16,Insecta,Insecta,0.80345,Phasmatodea,Lepidoptera,0.80345,,Bucculatricidae,0.80345,,Bucculatrix,0.80345,,Bucculatrix pomifoliella,0.80345
JIAAY111-16,Insecta,Insecta,0.7969799999999999,Psocodea,Diptera,0.7969799999999999,,Culicidae,0.7969799999999999,,Anopheles,0.7969799999999999,,Anopheles nuneztovari,0.7969799999999999
JIABA020-16,Insecta,Insecta,0.92215,Diptera,Diptera,0.92215,Sciaridae,Sciaridae,0.92215,,Bradysia,0.92215,,Bradysia excelsa,0.92215
JIABA057-16,Insecta,Insecta,0.85839,Diptera,Diptera,0.85839,Sciaridae,Sciaridae,0.85839,,Claustropyga,0.85839,,Claustropyga acanthostyla,0.85839
JIABA059-16,Insecta,Insecta,0.87113,Diptera,Diptera,0.87113,Chironomidae,Chironomidae,0.87113,,Limnophyes,0.87113,,Limnophyes asquamatus,0.87113
JIABA116-16,Insecta,Insecta,0.93229,Diptera,Diptera,0.93229,Sciaridae,Sciaridae,0.93229,Pseudolycoriella,Pseudolycoriella,0.93229,,Pseudolycoriella subbruckii,0.93229
JIABA142-16,Insecta,Insecta,0.86824,Diptera,Diptera,0.86824,Chironomidae,Culicidae,0.86824,,Anopheles,0.86824,,Anopheles barbirostris,0.86824
